ancestor,descend,lineage
EPI_ISL_16634035,EPI_ISL_16634050,BA.5
EPI_ISL_16634035,EPI_ISL_16634064,BA.5
EPI_ISL_16634035,EPI_ISL_16634074,BA.5
EPI_ISL_17795070,EPI_ISL_18036925,XBB
EPI_ISL_17795598,EPI_ISL_17795595,XBB
EPI_ISL_17795598,EPI_ISL_17795594,XBB
EPI_ISL_17795598,EPI_ISL_17795596,XBB
EPI_ISL_17795598,EPI_ISL_17795591,XBB
EPI_ISL_17795598,EPI_ISL_17795599,XBB
EPI_ISL_17795598,EPI_ISL_17795597,XBB
EPI_ISL_17794268,EPI_ISL_17794269,XBB
EPI_ISL_17698139,EPI_ISL_17698265,XBB
EPI_ISL_17696962,EPI_ISL_17678328,XBB
EPI_ISL_17696962,EPI_ISL_17645503,XBB
EPI_ISL_17696962,EPI_ISL_17645502,XBB
EPI_ISL_17697825,EPI_ISL_17697747,BF.7
EPI_ISL_17684078,EPI_ISL_17684079,XBB
EPI_ISL_17794653,EPI_ISL_17794658,XBB
EPI_ISL_17794653,EPI_ISL_17794664,XBB
EPI_ISL_17794653,EPI_ISL_17794679,XBB
EPI_ISL_17794653,EPI_ISL_17794551,XBB
EPI_ISL_17794653,EPI_ISL_17794720,XBB
EPI_ISL_17794647,EPI_ISL_17794656,XBB
EPI_ISL_17794647,EPI_ISL_17784876,XBB
EPI_ISL_17801900,EPI_ISL_17836328,XBB
EPI_ISL_17801900,EPI_ISL_17625261,XBB
EPI_ISL_17801900,EPI_ISL_17620289,XBB
EPI_ISL_17801900,EPI_ISL_17684464,XBB
EPI_ISL_17801900,EPI_ISL_17645461,XBB
EPI_ISL_17801900,EPI_ISL_17645690,XBB
EPI_ISL_17801900,EPI_ISL_17739754,XBB
EPI_ISL_17801900,EPI_ISL_17794126,XBB
EPI_ISL_16922512,EPI_ISL_16922514,BA.5
EPI_ISL_16922512,EPI_ISL_16922515,BA.5
EPI_ISL_17836386,EPI_ISL_17775230,BA.5
EPI_ISL_17698055,EPI_ISL_17698141,XBB
EPI_ISL_17698055,EPI_ISL_18036355,XBB
EPI_ISL_17684230,EPI_ISL_17625477,XBB
EPI_ISL_17684230,EPI_ISL_17625348,XBB
EPI_ISL_17684230,EPI_ISL_17698133,XBB
EPI_ISL_17684230,EPI_ISL_17672009,XBB
EPI_ISL_17684230,EPI_ISL_17684422,XBB
EPI_ISL_17684230,EPI_ISL_17744642,XBB
EPI_ISL_17684230,EPI_ISL_17664567,XBB
EPI_ISL_17684230,EPI_ISL_18009863,XBB
EPI_ISL_17684230,EPI_ISL_17735942,XBB
EPI_ISL_17684230,EPI_ISL_17697571,XBB
EPI_ISL_17684230,EPI_ISL_17672066,XBB
EPI_ISL_17684230,EPI_ISL_17714384,XBB
EPI_ISL_17684230,EPI_ISL_17725260,XBB
EPI_ISL_17684230,EPI_ISL_17684204,XBB
EPI_ISL_17684230,EPI_ISL_17683994,XBB
EPI_ISL_17684230,EPI_ISL_17683996,XBB
EPI_ISL_17684230,EPI_ISL_17718433,XBB
EPI_ISL_17684230,EPI_ISL_17785344,XBB
EPI_ISL_17684230,EPI_ISL_17718434,XBB
EPI_ISL_17684230,EPI_ISL_17775640,XBB
EPI_ISL_17684230,EPI_ISL_18035116,XBB
EPI_ISL_17684230,EPI_ISL_18035101,XBB
EPI_ISL_17684230,EPI_ISL_17978567,XBB
EPI_ISL_17684230,EPI_ISL_17765933,XBB
EPI_ISL_17684230,EPI_ISL_17795404,XBB
EPI_ISL_17684230,EPI_ISL_18035912,XBB
EPI_ISL_17684230,EPI_ISL_17808384,XBB
EPI_ISL_17684230,EPI_ISL_18034290,XBB
EPI_ISL_17684230,EPI_ISL_18034279,XBB
EPI_ISL_17684230,EPI_ISL_18034281,XBB
EPI_ISL_17684230,EPI_ISL_18034280,XBB
EPI_ISL_17684230,EPI_ISL_17801803,XBB
EPI_ISL_17684230,EPI_ISL_17808431,XBB
EPI_ISL_17684230,EPI_ISL_18438112,XBB
EPI_ISL_17684230,EPI_ISL_17808109,XBB
EPI_ISL_17684230,EPI_ISL_18138015,XBB
EPI_ISL_17684230,EPI_ISL_17998953,XBB
EPI_ISL_17684230,EPI_ISL_18105923,XBB
EPI_ISL_17684230,EPI_ISL_17999102,XBB
EPI_ISL_17684230,EPI_ISL_18055809,XBB
EPI_ISL_17696927,EPI_ISL_17696928,XBB
EPI_ISL_17684183,EPI_ISL_17684184,BF.7
EPI_ISL_17684183,EPI_ISL_17684185,BF.7
EPI_ISL_17678296,EPI_ISL_17785142,XBB
EPI_ISL_17678296,EPI_ISL_17729766,XBB
EPI_ISL_17678296,EPI_ISL_17645431,XBB
EPI_ISL_17678296,EPI_ISL_17729899,XBB
EPI_ISL_17678296,EPI_ISL_17978465,XBB
EPI_ISL_17678296,EPI_ISL_18049419,XBB
EPI_ISL_17678296,EPI_ISL_18438158,XBB
EPI_ISL_17836230,EPI_ISL_17775142,XBB
EPI_ISL_17625461,EPI_ISL_17795679,XBB
EPI_ISL_17625461,EPI_ISL_18034709,XBB
EPI_ISL_17775136,EPI_ISL_17775086,BF.7
EPI_ISL_17689272,EPI_ISL_17794515,XBB
EPI_ISL_17689272,EPI_ISL_17684154,XBB
EPI_ISL_17689272,EPI_ISL_17645406,XBB
EPI_ISL_17689272,EPI_ISL_17987967,XBB
EPI_ISL_16634049,EPI_ISL_16277971,BF.7
EPI_ISL_16634049,EPI_ISL_16277973,BF.7
EPI_ISL_16634049,EPI_ISL_16277974,BF.7
EPI_ISL_16634049,EPI_ISL_16277975,BF.7
EPI_ISL_16634049,EPI_ISL_16968306,BF.7
EPI_ISL_16634049,EPI_ISL_17342537,BF.7
EPI_ISL_16634049,EPI_ISL_17342538,BF.7
EPI_ISL_16634049,EPI_ISL_16641884,BF.7
EPI_ISL_16634049,EPI_ISL_16641950,BF.7
EPI_ISL_16634049,EPI_ISL_16923016,BF.7
EPI_ISL_16634049,EPI_ISL_16641961,BF.7
EPI_ISL_16634049,EPI_ISL_16641965,BF.7
EPI_ISL_16634049,EPI_ISL_16923022,BF.7
EPI_ISL_16634049,EPI_ISL_16641979,BF.7
EPI_ISL_16634049,EPI_ISL_16641970,BF.7
EPI_ISL_16634049,EPI_ISL_16641974,BF.7
EPI_ISL_16634049,EPI_ISL_16641976,BF.7
EPI_ISL_16634049,EPI_ISL_16923027,BF.7
EPI_ISL_16634049,EPI_ISL_16641992,BF.7
EPI_ISL_16634049,EPI_ISL_16641998,BF.7
EPI_ISL_16634049,EPI_ISL_16641990,BF.7
EPI_ISL_16634049,EPI_ISL_16641985,BF.7
EPI_ISL_16634049,EPI_ISL_16641988,BF.7
EPI_ISL_16634049,EPI_ISL_16641993,BF.7
EPI_ISL_16634049,EPI_ISL_16641989,BF.7
EPI_ISL_16634049,EPI_ISL_16923033,BF.7
EPI_ISL_16634049,EPI_ISL_16642003,BF.7
EPI_ISL_16634049,EPI_ISL_16642001,BF.7
EPI_ISL_16634049,EPI_ISL_16923030,BF.7
EPI_ISL_16634049,EPI_ISL_16642019,BF.7
EPI_ISL_16634049,EPI_ISL_16642007,BF.7
EPI_ISL_16634049,EPI_ISL_16642026,BF.7
EPI_ISL_16634049,EPI_ISL_16642027,BF.7
EPI_ISL_16634049,EPI_ISL_16642029,BF.7
EPI_ISL_16634049,EPI_ISL_16642031,BF.7
EPI_ISL_16634049,EPI_ISL_16642033,BF.7
EPI_ISL_16634049,EPI_ISL_16642030,BF.7
EPI_ISL_16634049,EPI_ISL_16642032,BF.7
EPI_ISL_16634049,EPI_ISL_16642038,BF.7
EPI_ISL_16634049,EPI_ISL_16642039,BF.7
EPI_ISL_16634049,EPI_ISL_16642040,BF.7
EPI_ISL_16634049,EPI_ISL_16642034,BF.7
EPI_ISL_16634049,EPI_ISL_16350858,BF.7
EPI_ISL_16634049,EPI_ISL_16350861,BF.7
EPI_ISL_16634049,EPI_ISL_16350857,BF.7
EPI_ISL_16634049,EPI_ISL_16350860,BF.7
EPI_ISL_16634049,EPI_ISL_16642047,BF.7
EPI_ISL_16634049,EPI_ISL_16642050,BF.7
EPI_ISL_16634049,EPI_ISL_16642052,BF.7
EPI_ISL_16634049,EPI_ISL_16642046,BF.7
EPI_ISL_16634049,EPI_ISL_16642049,BF.7
EPI_ISL_16634049,EPI_ISL_16642048,BF.7
EPI_ISL_16634049,EPI_ISL_16642054,BF.7
EPI_ISL_16634049,EPI_ISL_16642051,BF.7
EPI_ISL_16634049,EPI_ISL_16642053,BF.7
EPI_ISL_16634049,EPI_ISL_16642055,BF.7
EPI_ISL_16634049,EPI_ISL_16642057,BF.7
EPI_ISL_16634049,EPI_ISL_16642058,BF.7
EPI_ISL_16634049,EPI_ISL_16642056,BF.7
EPI_ISL_16634049,EPI_ISL_16642062,BF.7
EPI_ISL_16634049,EPI_ISL_16642065,BF.7
EPI_ISL_16634049,EPI_ISL_16642064,BF.7
EPI_ISL_16634049,EPI_ISL_16642063,BF.7
EPI_ISL_16634049,EPI_ISL_16642074,BF.7
EPI_ISL_16634049,EPI_ISL_16642066,BF.7
EPI_ISL_16634049,EPI_ISL_16642070,BF.7
EPI_ISL_16634049,EPI_ISL_16642069,BF.7
EPI_ISL_16634049,EPI_ISL_16642087,BF.7
EPI_ISL_16634049,EPI_ISL_16642084,BF.7
EPI_ISL_16634049,EPI_ISL_16642083,BF.7
EPI_ISL_16634049,EPI_ISL_16642085,BF.7
EPI_ISL_16634049,EPI_ISL_16642086,BF.7
EPI_ISL_16634049,EPI_ISL_16642081,BF.7
EPI_ISL_16634049,EPI_ISL_16642082,BF.7
EPI_ISL_16634049,EPI_ISL_16642079,BF.7
EPI_ISL_16634049,EPI_ISL_16642080,BF.7
EPI_ISL_16634049,EPI_ISL_16854455,BF.7
EPI_ISL_16634049,EPI_ISL_16642076,BF.7
EPI_ISL_16634049,EPI_ISL_16642077,BF.7
EPI_ISL_16634049,EPI_ISL_16642075,BF.7
EPI_ISL_16634049,EPI_ISL_16642105,BF.7
EPI_ISL_16634049,EPI_ISL_16642106,BF.7
EPI_ISL_16634049,EPI_ISL_16642103,BF.7
EPI_ISL_16634049,EPI_ISL_16642098,BF.7
EPI_ISL_16634049,EPI_ISL_16642102,BF.7
EPI_ISL_16634049,EPI_ISL_16642091,BF.7
EPI_ISL_16634049,EPI_ISL_16642096,BF.7
EPI_ISL_16634049,EPI_ISL_16642107,BF.7
EPI_ISL_16634049,EPI_ISL_16642104,BF.7
EPI_ISL_16634049,EPI_ISL_16642097,BF.7
EPI_ISL_16634049,EPI_ISL_16642094,BF.7
EPI_ISL_16634049,EPI_ISL_16642092,BF.7
EPI_ISL_16634049,EPI_ISL_16642093,BF.7
EPI_ISL_16634049,EPI_ISL_16642089,BF.7
EPI_ISL_16634049,EPI_ISL_16642095,BF.7
EPI_ISL_16634049,EPI_ISL_16642099,BF.7
EPI_ISL_16634049,EPI_ISL_16642100,BF.7
EPI_ISL_16634049,EPI_ISL_16642090,BF.7
EPI_ISL_16634049,EPI_ISL_16642101,BF.7
EPI_ISL_16634049,EPI_ISL_16642134,BF.7
EPI_ISL_16634049,EPI_ISL_16642131,BF.7
EPI_ISL_16634049,EPI_ISL_16642120,BF.7
EPI_ISL_16634049,EPI_ISL_16642121,BF.7
EPI_ISL_16634049,EPI_ISL_16642125,BF.7
EPI_ISL_16634049,EPI_ISL_16642114,BF.7
EPI_ISL_16634049,EPI_ISL_16642128,BF.7
EPI_ISL_16634049,EPI_ISL_16642133,BF.7
EPI_ISL_16634049,EPI_ISL_16642129,BF.7
EPI_ISL_16634049,EPI_ISL_16642132,BF.7
EPI_ISL_16634049,EPI_ISL_16642126,BF.7
EPI_ISL_16634049,EPI_ISL_16642118,BF.7
EPI_ISL_16634049,EPI_ISL_16642117,BF.7
EPI_ISL_16634049,EPI_ISL_16642115,BF.7
EPI_ISL_16634049,EPI_ISL_16642127,BF.7
EPI_ISL_16634049,EPI_ISL_16642124,BF.7
EPI_ISL_16634049,EPI_ISL_16642123,BF.7
EPI_ISL_16634049,EPI_ISL_16642150,BF.7
EPI_ISL_16634049,EPI_ISL_16642151,BF.7
EPI_ISL_16634049,EPI_ISL_16642152,BF.7
EPI_ISL_16634049,EPI_ISL_16642144,BF.7
EPI_ISL_16634049,EPI_ISL_16642148,BF.7
EPI_ISL_16634049,EPI_ISL_16642141,BF.7
EPI_ISL_16634049,EPI_ISL_16642142,BF.7
EPI_ISL_16634049,EPI_ISL_16642143,BF.7
EPI_ISL_16634049,EPI_ISL_16642138,BF.7
EPI_ISL_16634049,EPI_ISL_16642137,BF.7
EPI_ISL_16634049,EPI_ISL_16642147,BF.7
EPI_ISL_16634049,EPI_ISL_16642140,BF.7
EPI_ISL_16634049,EPI_ISL_16642149,BF.7
EPI_ISL_16634049,EPI_ISL_16642145,BF.7
EPI_ISL_16634049,EPI_ISL_16642146,BF.7
EPI_ISL_16634049,EPI_ISL_16642139,BF.7
EPI_ISL_16634049,EPI_ISL_16642155,BF.7
EPI_ISL_16634049,EPI_ISL_16642154,BF.7
EPI_ISL_16634049,EPI_ISL_16642169,BF.7
EPI_ISL_16634049,EPI_ISL_16642162,BF.7
EPI_ISL_16634049,EPI_ISL_16642158,BF.7
EPI_ISL_16634049,EPI_ISL_16642161,BF.7
EPI_ISL_16634049,EPI_ISL_16642156,BF.7
EPI_ISL_16634049,EPI_ISL_16642166,BF.7
EPI_ISL_16634049,EPI_ISL_16642164,BF.7
EPI_ISL_16634049,EPI_ISL_16642163,BF.7
EPI_ISL_16634049,EPI_ISL_16642160,BF.7
EPI_ISL_16634049,EPI_ISL_16642159,BF.7
EPI_ISL_16634049,EPI_ISL_16642157,BF.7
EPI_ISL_16634049,EPI_ISL_16642177,BF.7
EPI_ISL_16634049,EPI_ISL_16642179,BF.7
EPI_ISL_16634049,EPI_ISL_16642181,BF.7
EPI_ISL_16634049,EPI_ISL_16642173,BF.7
EPI_ISL_16634049,EPI_ISL_16642170,BF.7
EPI_ISL_16634049,EPI_ISL_16642171,BF.7
EPI_ISL_16634049,EPI_ISL_16642194,BF.7
EPI_ISL_16634049,EPI_ISL_16642193,BF.7
EPI_ISL_16634049,EPI_ISL_16642195,BF.7
EPI_ISL_16634049,EPI_ISL_16642186,BF.7
EPI_ISL_16634049,EPI_ISL_16642187,BF.7
EPI_ISL_16634049,EPI_ISL_16642197,BF.7
EPI_ISL_16634049,EPI_ISL_16642190,BF.7
EPI_ISL_16634049,EPI_ISL_16642211,BF.7
EPI_ISL_16634049,EPI_ISL_16642214,BF.7
EPI_ISL_16634049,EPI_ISL_16642201,BF.7
EPI_ISL_16634049,EPI_ISL_16642200,BF.7
EPI_ISL_16634049,EPI_ISL_16642215,BF.7
EPI_ISL_16634049,EPI_ISL_16642209,BF.7
EPI_ISL_16634049,EPI_ISL_16642199,BF.7
EPI_ISL_16634049,EPI_ISL_16642213,BF.7
EPI_ISL_16634049,EPI_ISL_16642216,BF.7
EPI_ISL_16634049,EPI_ISL_16642218,BF.7
EPI_ISL_16634049,EPI_ISL_16642217,BF.7
EPI_ISL_16634049,EPI_ISL_16642207,BF.7
EPI_ISL_16634049,EPI_ISL_16642203,BF.7
EPI_ISL_16634049,EPI_ISL_16642202,BF.7
EPI_ISL_16634049,EPI_ISL_16642208,BF.7
EPI_ISL_16634049,EPI_ISL_16642205,BF.7
EPI_ISL_16634049,EPI_ISL_16642206,BF.7
EPI_ISL_16634049,EPI_ISL_16642221,BF.7
EPI_ISL_16634049,EPI_ISL_16642244,BF.7
EPI_ISL_16634049,EPI_ISL_16642220,BF.7
EPI_ISL_16634049,EPI_ISL_16642243,BF.7
EPI_ISL_16634049,EPI_ISL_16642227,BF.7
EPI_ISL_16634049,EPI_ISL_16642224,BF.7
EPI_ISL_16634049,EPI_ISL_16642222,BF.7
EPI_ISL_16634049,EPI_ISL_16642230,BF.7
EPI_ISL_16634049,EPI_ISL_16642236,BF.7
EPI_ISL_16634049,EPI_ISL_16642232,BF.7
EPI_ISL_16634049,EPI_ISL_16642229,BF.7
EPI_ISL_16634049,EPI_ISL_16642233,BF.7
EPI_ISL_16634049,EPI_ISL_16642241,BF.7
EPI_ISL_16634049,EPI_ISL_16642250,BF.7
EPI_ISL_16634049,EPI_ISL_16642255,BF.7
EPI_ISL_16634049,EPI_ISL_16642251,BF.7
EPI_ISL_16634049,EPI_ISL_16642246,BF.7
EPI_ISL_16634049,EPI_ISL_16642258,BF.7
EPI_ISL_16634049,EPI_ISL_16642257,BF.7
EPI_ISL_16634049,EPI_ISL_16642256,BF.7
EPI_ISL_16634049,EPI_ISL_16642247,BF.7
EPI_ISL_16634049,EPI_ISL_16642249,BF.7
EPI_ISL_16634049,EPI_ISL_16642261,BF.7
EPI_ISL_16634049,EPI_ISL_16642248,BF.7
EPI_ISL_16634049,EPI_ISL_16642259,BF.7
EPI_ISL_16634049,EPI_ISL_16642260,BF.7
EPI_ISL_16634049,EPI_ISL_16642252,BF.7
EPI_ISL_16634049,EPI_ISL_16642279,BF.7
EPI_ISL_16634049,EPI_ISL_16642265,BF.7
EPI_ISL_16634049,EPI_ISL_16642284,BF.7
EPI_ISL_16634049,EPI_ISL_16642283,BF.7
EPI_ISL_16634049,EPI_ISL_16642287,BF.7
EPI_ISL_16634049,EPI_ISL_16642266,BF.7
EPI_ISL_16634049,EPI_ISL_16642268,BF.7
EPI_ISL_16634049,EPI_ISL_16642271,BF.7
EPI_ISL_16634049,EPI_ISL_16642263,BF.7
EPI_ISL_16634049,EPI_ISL_16642264,BF.7
EPI_ISL_16634049,EPI_ISL_16642269,BF.7
EPI_ISL_16634049,EPI_ISL_16642270,BF.7
EPI_ISL_16634049,EPI_ISL_16642281,BF.7
EPI_ISL_16634049,EPI_ISL_16642262,BF.7
EPI_ISL_16634049,EPI_ISL_16642295,BF.7
EPI_ISL_16634049,EPI_ISL_16642302,BF.7
EPI_ISL_16634049,EPI_ISL_16642297,BF.7
EPI_ISL_16634049,EPI_ISL_16642307,BF.7
EPI_ISL_16634049,EPI_ISL_16642294,BF.7
EPI_ISL_16634049,EPI_ISL_16642305,BF.7
EPI_ISL_16634049,EPI_ISL_16642303,BF.7
EPI_ISL_16634049,EPI_ISL_16642301,BF.7
EPI_ISL_16634049,EPI_ISL_16642296,BF.7
EPI_ISL_16634049,EPI_ISL_16604394,BF.7
EPI_ISL_16634049,EPI_ISL_16277965,BF.7
EPI_ISL_16634049,EPI_ISL_16642312,BF.7
EPI_ISL_16634049,EPI_ISL_16642313,BF.7
EPI_ISL_16634049,EPI_ISL_16642315,BF.7
EPI_ISL_16634049,EPI_ISL_16642316,BF.7
EPI_ISL_16634049,EPI_ISL_16642317,BF.7
EPI_ISL_16634049,EPI_ISL_16642323,BF.7
EPI_ISL_16634049,EPI_ISL_16277969,BF.7
EPI_ISL_16634049,EPI_ISL_16642325,BF.7
EPI_ISL_16634049,EPI_ISL_16642327,BF.7
EPI_ISL_16634049,EPI_ISL_16642326,BF.7
EPI_ISL_16634049,EPI_ISL_16642328,BF.7
EPI_ISL_16634049,EPI_ISL_16642329,BF.7
EPI_ISL_16634049,EPI_ISL_16642330,BF.7
EPI_ISL_16634049,EPI_ISL_16642337,BF.7
EPI_ISL_16634049,EPI_ISL_16642335,BF.7
EPI_ISL_16634049,EPI_ISL_16277967,BF.7
EPI_ISL_16634049,EPI_ISL_16642348,BF.7
EPI_ISL_16634049,EPI_ISL_16642340,BF.7
EPI_ISL_16634049,EPI_ISL_16642341,BF.7
EPI_ISL_16634049,EPI_ISL_16642338,BF.7
EPI_ISL_16634049,EPI_ISL_16642334,BF.7
EPI_ISL_16634049,EPI_ISL_16277966,BF.7
EPI_ISL_16634049,EPI_ISL_16642356,BF.7
EPI_ISL_16634049,EPI_ISL_16642351,BF.7
EPI_ISL_16634049,EPI_ISL_16642365,BF.7
EPI_ISL_16634049,EPI_ISL_16642384,BF.7
EPI_ISL_16634049,EPI_ISL_16642385,BF.7
EPI_ISL_16634049,EPI_ISL_16642388,BF.7
EPI_ISL_16634049,EPI_ISL_16642379,BF.7
EPI_ISL_16634049,EPI_ISL_16642367,BF.7
EPI_ISL_16634049,EPI_ISL_16642395,BF.7
EPI_ISL_16634049,EPI_ISL_16642398,BF.7
EPI_ISL_16634049,EPI_ISL_16642371,BF.7
EPI_ISL_16634049,EPI_ISL_16642374,BF.7
EPI_ISL_16634049,EPI_ISL_16642368,BF.7
EPI_ISL_16634049,EPI_ISL_16642375,BF.7
EPI_ISL_16634049,EPI_ISL_16642402,BF.7
EPI_ISL_16634049,EPI_ISL_16642393,BF.7
EPI_ISL_16634049,EPI_ISL_16642391,BF.7
EPI_ISL_16634049,EPI_ISL_16854481,BF.7
EPI_ISL_16634049,EPI_ISL_16854483,BF.7
EPI_ISL_16634049,EPI_ISL_16854484,BF.7
EPI_ISL_16634049,EPI_ISL_16642407,BF.7
EPI_ISL_16634049,EPI_ISL_16642408,BF.7
EPI_ISL_16634049,EPI_ISL_16642420,BF.7
EPI_ISL_16634049,EPI_ISL_16854515,BF.7
EPI_ISL_16634049,EPI_ISL_16854513,BF.7
EPI_ISL_16634049,EPI_ISL_16854491,BF.7
EPI_ISL_16634049,EPI_ISL_16854490,BF.7
EPI_ISL_16634049,EPI_ISL_16854492,BF.7
EPI_ISL_16634049,EPI_ISL_16854494,BF.7
EPI_ISL_16634049,EPI_ISL_16854522,BF.7
EPI_ISL_16634049,EPI_ISL_16854541,BF.7
EPI_ISL_16634049,EPI_ISL_16854534,BF.7
EPI_ISL_16634049,EPI_ISL_16854528,BF.7
EPI_ISL_16634049,EPI_ISL_16854537,BF.7
EPI_ISL_16634049,EPI_ISL_16854538,BF.7
EPI_ISL_16634049,EPI_ISL_16854523,BF.7
EPI_ISL_16634049,EPI_ISL_16854542,BF.7
EPI_ISL_16634049,EPI_ISL_16854524,BF.7
EPI_ISL_16634049,EPI_ISL_16854525,BF.7
EPI_ISL_16634049,EPI_ISL_16277976,BF.7
EPI_ISL_16634049,EPI_ISL_18070559,BF.7
EPI_ISL_16634049,EPI_ISL_18070566,BF.7
EPI_ISL_16634049,EPI_ISL_16357579,BF.7
EPI_ISL_16634049,EPI_ISL_16357581,BF.7
EPI_ISL_16634049,EPI_ISL_16357573,BF.7
EPI_ISL_16634049,EPI_ISL_16357584,BF.7
EPI_ISL_16634049,EPI_ISL_16357589,BF.7
EPI_ISL_16634049,EPI_ISL_16357592,BF.7
EPI_ISL_16634049,EPI_ISL_16357593,BF.7
EPI_ISL_16634049,EPI_ISL_16357590,BF.7
EPI_ISL_16634049,EPI_ISL_16357594,BF.7
EPI_ISL_16634049,EPI_ISL_16357598,BF.7
EPI_ISL_16634049,EPI_ISL_16350945,BF.7
EPI_ISL_16634049,EPI_ISL_16641617,BF.7
EPI_ISL_16634049,EPI_ISL_16634430,BF.7
EPI_ISL_16634049,EPI_ISL_16634457,BF.7
EPI_ISL_16634049,EPI_ISL_16634511,BF.7
EPI_ISL_16634049,EPI_ISL_16634395,BF.7
EPI_ISL_16634049,EPI_ISL_16634429,BF.7
EPI_ISL_16634049,EPI_ISL_16350953,BF.7
EPI_ISL_16634049,EPI_ISL_16350863,BF.7
EPI_ISL_16634049,EPI_ISL_16635255,BF.7
EPI_ISL_16634049,EPI_ISL_16635253,BF.7
EPI_ISL_16634049,EPI_ISL_16635254,BF.7
EPI_ISL_16634049,EPI_ISL_16634539,BF.7
EPI_ISL_16634049,EPI_ISL_16306965,BF.7
EPI_ISL_16634049,EPI_ISL_16617122,BF.7
EPI_ISL_16634049,EPI_ISL_17487139,BF.7
EPI_ISL_16634049,EPI_ISL_17487137,BF.7
EPI_ISL_16634049,EPI_ISL_16617341,BF.7
EPI_ISL_16634049,EPI_ISL_16634673,BF.7
EPI_ISL_16634049,EPI_ISL_16634644,BF.7
EPI_ISL_16634049,EPI_ISL_16634689,BF.7
EPI_ISL_16634049,EPI_ISL_16634671,BF.7
EPI_ISL_16634049,EPI_ISL_16635425,BF.7
EPI_ISL_16634049,EPI_ISL_16635420,BF.7
EPI_ISL_16634049,EPI_ISL_16636017,BF.7
EPI_ISL_16634049,EPI_ISL_16636008,BF.7
EPI_ISL_16634049,EPI_ISL_16634696,BF.7
EPI_ISL_16634049,EPI_ISL_16306954,BF.7
EPI_ISL_16634049,EPI_ISL_16306957,BF.7
EPI_ISL_16634049,EPI_ISL_16306945,BF.7
EPI_ISL_16634049,EPI_ISL_16306942,BF.7
EPI_ISL_16634049,EPI_ISL_16306956,BF.7
EPI_ISL_16634049,EPI_ISL_16306944,BF.7
EPI_ISL_16634049,EPI_ISL_16306946,BF.7
EPI_ISL_16634049,EPI_ISL_16306959,BF.7
EPI_ISL_16634049,EPI_ISL_16635439,BF.7
EPI_ISL_16634049,EPI_ISL_16283998,BF.7
EPI_ISL_16634049,EPI_ISL_16283996,BF.7
EPI_ISL_16634049,EPI_ISL_16284004,BF.7
EPI_ISL_16634049,EPI_ISL_16284008,BF.7
EPI_ISL_16634049,EPI_ISL_16635443,BF.7
EPI_ISL_16634049,EPI_ISL_16614082,BF.7
EPI_ISL_16634049,EPI_ISL_16614083,BF.7
EPI_ISL_16634049,EPI_ISL_16614080,BF.7
EPI_ISL_16634049,EPI_ISL_16614084,BF.7
EPI_ISL_16634049,EPI_ISL_16635594,BF.7
EPI_ISL_16634049,EPI_ISL_16635593,BF.7
EPI_ISL_16634049,EPI_ISL_16350887,BF.7
EPI_ISL_16634049,EPI_ISL_16350869,BF.7
EPI_ISL_16634049,EPI_ISL_16350884,BF.7
EPI_ISL_16634049,EPI_ISL_16350881,BF.7
EPI_ISL_16634049,EPI_ISL_16350882,BF.7
EPI_ISL_16634049,EPI_ISL_16350870,BF.7
EPI_ISL_16634049,EPI_ISL_16634720,BF.7
EPI_ISL_16634049,EPI_ISL_16350888,BF.7
EPI_ISL_16634049,EPI_ISL_16350897,BF.7
EPI_ISL_16634049,EPI_ISL_16350890,BF.7
EPI_ISL_16634049,EPI_ISL_16350893,BF.7
EPI_ISL_16634049,EPI_ISL_16635445,BF.7
EPI_ISL_16634049,EPI_ISL_16635587,BF.7
EPI_ISL_16634049,EPI_ISL_16350912,BF.7
EPI_ISL_16634049,EPI_ISL_16350913,BF.7
EPI_ISL_16634049,EPI_ISL_16350910,BF.7
EPI_ISL_16634049,EPI_ISL_16350914,BF.7
EPI_ISL_16634049,EPI_ISL_16350911,BF.7
EPI_ISL_16634049,EPI_ISL_17031548,BF.7
EPI_ISL_16634049,EPI_ISL_17031550,BF.7
EPI_ISL_16634049,EPI_ISL_17031553,BF.7
EPI_ISL_16634049,EPI_ISL_17031554,BF.7
EPI_ISL_16634049,EPI_ISL_17031552,BF.7
EPI_ISL_16634049,EPI_ISL_17031555,BF.7
EPI_ISL_16634049,EPI_ISL_16604401,BF.7
EPI_ISL_16634049,EPI_ISL_16604405,BF.7
EPI_ISL_16634049,EPI_ISL_16350919,BF.7
EPI_ISL_16634049,EPI_ISL_17031556,BF.7
EPI_ISL_16634049,EPI_ISL_17031557,BF.7
EPI_ISL_16634049,EPI_ISL_16635524,BF.7
EPI_ISL_16634049,EPI_ISL_16635525,BF.7
EPI_ISL_16634049,EPI_ISL_16597060,BF.7
EPI_ISL_16634049,EPI_ISL_16595765,BF.7
EPI_ISL_16634049,EPI_ISL_16595764,BF.7
EPI_ISL_16634049,EPI_ISL_16825365,BF.7
EPI_ISL_16634049,EPI_ISL_16613462,BF.7
EPI_ISL_16634049,EPI_ISL_16825364,BF.7
EPI_ISL_16634049,EPI_ISL_18070615,BF.7
EPI_ISL_16634049,EPI_ISL_18070638,BF.7
EPI_ISL_16634049,EPI_ISL_18070627,BF.7
EPI_ISL_16634049,EPI_ISL_18070619,BF.7
EPI_ISL_16634049,EPI_ISL_18070632,BF.7
