source,target,weight,s_country,t_prov,s_date,t_date
EPI_ISL_16413603,EPI_ISL_17697615,1,South Korea,Guangdong,2022-12-18,2023-04-20
EPI_ISL_16259483,EPI_ISL_17632963,2,Singapore,Sichuan,2022-12-17,2023-04-20
EPI_ISL_16259483,EPI_ISL_17696946,3,Singapore,Henan,2022-12-17,2023-04-21
EPI_ISL_16413603,EPI_ISL_17632950,7,South Korea,Sichuan,2022-12-18,2023-04-22
EPI_ISL_16506666,EPI_ISL_17545629,6,South Korea,Henan,2022-12-23,2023-04-23
EPI_ISL_16260642,EPI_ISL_17645602,1,Ireland,Heilongjiang,2022-11-02,2023-04-24
EPI_ISL_17582418,EPI_ISL_17625573,2,USA,Shanghai,2023-04-12,2023-04-24
EPI_ISL_16413603,EPI_ISL_17795061,3,South Korea,Jiangsu,2022-12-18,2023-04-25
EPI_ISL_16386261,EPI_ISL_17795055,1,Australia,Jiangsu,2022-12-26,2023-04-25
EPI_ISL_16413603,EPI_ISL_17684024,7,South Korea,Yunnan,2022-12-18,2023-04-25
EPI_ISL_16413603,EPI_ISL_17684065,5,South Korea,Yunnan,2022-12-18,2023-04-26
EPI_ISL_16473909,EPI_ISL_17625538,5,Lithuania,Shanghai,2022-12-06,2023-04-27
EPI_ISL_16413603,EPI_ISL_17775425,9,South Korea,Xinjiang,2022-12-18,2023-05-03
EPI_ISL_16716026,EPI_ISL_17744650,3,South Korea,Yunnan,2023-01-13,2023-05-05
EPI_ISL_16716026,EPI_ISL_17795074,5,South Korea,Jiangsu,2023-01-13,2023-05-11
EPI_ISL_17777409,EPI_ISL_18033916,2,Netherlands,Guangdong,2023-03-12,2023-05-14
EPI_ISL_16259426,EPI_ISL_17988300,5,Singapore,Jiangsu,2022-12-16,2023-05-21
EPI_ISL_17624084,EPI_ISL_17850163,1,Thailand,Fujian,2023-04-21,2023-06-06
EPI_ISL_17204677,EPI_ISL_17811178,3,France,Shanghai,2023-02-27,2023-06-06
EPI_ISL_17851464,EPI_ISL_18034523,8,USA,Guangdong,2023-06-15,2023-06-27
EPI_ISL_13780399,EPI_ISL_18161024,2,USA,Xinjiang,2022-06-23,2023-07-28
EPI_ISL_18106326,EPI_ISL_18232670,1,Japan,Shanghai,2023-07-15,2023-08-28
